0000-0002-0957-5893|educations|China Medical Univerisity|RINGGOLD|38019|0000-0002-0957-5893_educations_5341807
0000-0002-0957-5893|educations|Inner Mongolia Medical University|RINGGOLD|66287|0000-0002-0957-5893_educations_5341785
0000-0003-4749-2893|educations|Universidade Estadual de Ponta Grossa|RINGGOLD|67883|0000-0003-4749-2893_educations_1203763
0000-0002-1436-6893|employments|Jinan University|RINGGOLD|47885|0000-0002-1436-6893_employments_3001533
0000-0002-1436-6893|employments|Institute of Theoretical Physics Chinese Academy of Sciences|RINGGOLD|71036|0000-0002-1436-6893_employments_1529872
0000-0002-1436-6893|educations|Institute of High Energy Physics Chinese Academy of Sciences|RINGGOLD|71035|0000-0002-1436-6893_educations_1529871
0000-0002-1436-6893|educations|University of Science and Technology of China|RINGGOLD|12652|0000-0002-1436-6893_educations_1529870
0000-0003-1992-6893|educations|Johns Hopkins University|RINGGOLD|1466|0000-0003-1992-6893_educations_520436
0000-0001-5784-0893|educations|University of Electronic Science and Technology of China|RINGGOLD|12599|0000-0001-5784-0893_educations_2562009
0000-0001-6183-1893|employments|Duke Clinical Research Institute|RINGGOLD|169142|0000-0001-6183-1893_employments_5472450
0000-0001-6183-1893|educations|Duke University|RINGGOLD|3065|0000-0001-6183-1893_educations_4553479
0000-0003-0558-3893|educations|Utah State University|RINGGOLD|4606|0000-0003-0558-3893_educations_5075311
0000-0003-0558-3893|educations|Maulana Azad National Institute of Technology|RINGGOLD|29678|0000-0003-0558-3893_educations_5075309
0000-0003-0558-3893|educations|Indian Institute of Technology Madras|RINGGOLD|37268|0000-0003-0558-3893_educations_5075310
0000-0001-6865-4893|employments|Good Samaritan Hospital|RINGGOLD|23676|0000-0001-6865-4893_employments_801177
0000-0001-6865-4893|educations|Sonoma State University|RINGGOLD|6960|0000-0001-6865-4893_educations_801169
0000-0002-6050-6893|educations|Universidade Cândido Mendes|RINGGOLD|67777|0000-0002-6050-6893_educations_5846921
0000-0002-0816-9893|employments|University of Agder|GRID|grid.23048.3d|0000-0002-0816-9893_employments_4855826
0000-0002-0816-9893|educations|University of Bergen|GRID|grid.7914.b|0000-0002-0816-9893_educations_4855818
0000-0002-8334-5893|employments|Washington University in Saint Louis|RINGGOLD|7548|0000-0002-8334-5893_employments_6029187
0000-0002-8334-5893|educations|Washington University in Saint Louis|RINGGOLD|7548|0000-0002-8334-5893_educations_6029181
0000-0002-0162-9893|employments|Hospital Erasto Gaertner|RINGGOLD|67764|0000-0002-0162-9893_employments_1016292
0000-0002-0162-9893|educations|Universidade Federal do Parana Hospital de Clinicas|RINGGOLD|274922|0000-0002-0162-9893_educations_917328
0000-0002-9656-8893|employments|University of New Mexico|RINGGOLD|1104|0000-0002-9656-8893_employments_3275332
0000-0002-9656-8893|employments|Shanghai Normal University|RINGGOLD|12544|0000-0002-9656-8893_employments_3275339
0000-0002-9656-8893|employments|Shanghai Normal University|RINGGOLD|12544|0000-0002-9656-8893_employments_3275328
0000-0002-9656-8893|employments|Shanghai Normal University College of Life and Environmental Sciences|RINGGOLD|124445|0000-0002-9656-8893_employments_3275325
0000-0002-9656-8893|educations|University of New Mexico|RINGGOLD|1104|0000-0002-9656-8893_educations_3275322
0000-0002-9656-8893|educations|East China Normal University-UCLA|RINGGOLD|12655|0000-0002-9656-8893_educations_3275316
0000-0002-5995-1893|employments|Aarhus University|GRID|grid.7048.b|0000-0002-5995-1893_employments_4513849
0000-0002-5995-1893|employments|Aarhus Universitet|RINGGOLD|1006|0000-0002-5995-1893_employments_3038620
0000-0002-5995-1893|educations|Aalborg Universitet|RINGGOLD|1004|0000-0002-5995-1893_educations_3308282
0000-0003-0499-4893|employments|Leuphana Universität Lüneburg|RINGGOLD|27720|0000-0003-0499-4893_employments_4741381
0000-0003-1024-3893|employments|Universidade Federal do Paraná|RINGGOLD|28122|0000-0003-1024-3893_employments_4494339
0000-0003-1024-3893|educations|Universidade Federal do Paraná|RINGGOLD|28122|0000-0003-1024-3893_educations_4494337
0000-0003-1024-3893|educations|Universidade Federal de Santa Catarina|RINGGOLD|28117|0000-0003-1024-3893_educations_4494334
0000-0003-1024-3893|educations|Universidade Federal do Paraná|RINGGOLD|28122|0000-0003-1024-3893_educations_4494333
0000-0003-3377-9893|employments|Research Institute for Tropical Medicine|RINGGOLD|433382|0000-0003-3377-9893_employments_4473682
0000-0003-3377-9893|educations|University of the Philippines Diliman|RINGGOLD|54727|0000-0003-3377-9893_educations_4473676
0000-0001-8463-8893|employments|Qatar University|RINGGOLD|61780|0000-0001-8463-8893_employments_183144
0000-0001-8463-8893|educations|University of the West of England|RINGGOLD|1981|0000-0001-8463-8893_educations_183141
0000-0002-2122-4893|educations|Universidade Estadual de Goiás|RINGGOLD|271384|0000-0002-2122-4893_educations_1677721
0000-0002-0893-5893|educations|Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz|RINGGOLD|42584|0000-0002-0893-5893_educations_3898092
0000-0002-3871-2893|employments|Virginia Commonwealth University|RINGGOLD|6889|0000-0002-3871-2893_employments_4467950
0000-0002-3871-2893|educations|Occidental College|RINGGOLD|5121|0000-0002-3871-2893_educations_4467944
0000-0002-3871-2893|educations|Arizona State University|RINGGOLD|7864|0000-0002-3871-2893_educations_4467947
0000-0002-7743-9893|employments|Maharaja Agrasen Institute of Technology|RINGGOLD|116449|0000-0002-7743-9893_employments_859002
0000-0002-7743-9893|educations|Kamla Nehru Institute of Technology|RINGGOLD|210597|0000-0002-7743-9893_educations_859000
0000-0003-0494-3893|educations|University of Dundee|RINGGOLD|3042|0000-0003-0494-3893_educations_3932580
0000-0001-5056-9893|employments|Universidad De Cundinamarca|RINGGOLD|268973|0000-0001-5056-9893_employments_3303257
0000-0001-5056-9893|educations|Universidad Nacional de Colombia Campus Palmira|RINGGOLD|140920|0000-0001-5056-9893_educations_3303254
0000-0001-5056-9893|educations|Universidad de Nariño|RINGGOLD|28017|0000-0001-5056-9893_educations_3303248
0000-0002-0399-0893|educations|Universidade do Vale do Itajaí|RINGGOLD|37875|0000-0002-0399-0893_educations_5671332
0000-0002-0399-0893|educations|UNINTER |RINGGOLD|507139|0000-0002-0399-0893_educations_5905914
0000-0002-0399-0893|educations|Fundaçao Universidade Regional de Blumenau|RINGGOLD|37874|0000-0002-0399-0893_educations_5905920
0000-0001-9029-6893|employments|Universidade do Porto, Faculdade de Economia|RINGGOLD|26706|0000-0001-9029-6893_employments_1913258
0000-0001-9029-6893|educations|Universidade do Porto Faculdade de Economia|RINGGOLD|117278|0000-0001-9029-6893_educations_5065604
0000-0001-9029-6893|educations|University of Warwick|RINGGOLD|2707|0000-0001-9029-6893_educations_5065594
0000-0002-0728-9893|educations|University of Toronto|RINGGOLD|7938|0000-0002-0728-9893_educations_1305865
0000-0002-7329-4893|employments|Universidad CEU San Pablo|RINGGOLD|16345|0000-0002-7329-4893_employments_5334876
0000-0002-7329-4893|educations|Universidad CEU San Pablo|RINGGOLD|16345|0000-0002-7329-4893_educations_5334867
0000-0001-6022-2893|employments|Imam Sadiq University|RINGGOLD|108859|0000-0001-6022-2893_employments_4788690
0000-0002-9736-8893|employments|Aix-Marseille Université|RINGGOLD|128791|0000-0002-9736-8893_employments_4927705
0000-0002-9736-8893|employments|University of Cambridge|RINGGOLD|2152|0000-0002-9736-8893_employments_2347964
0000-0002-9736-8893|educations|Université Paris-Sud|RINGGOLD|27048|0000-0002-9736-8893_educations_2347957
0000-0002-0370-4893|employments|Hospital Universitari MútuaTerrassa|RINGGOLD|58955|0000-0002-0370-4893_employments_1021097
0000-0001-6082-0893|employments|Universidad Señor de Sipán|RINGGOLD|203395|0000-0001-6082-0893_employments_1922356
0000-0001-6082-0893|educations|Universidad Nacional Pedro Ruíz Gallo|RINGGOLD|33210|0000-0001-6082-0893_educations_1922352
0000-0001-7390-4893|employments|Universitat Autònoma de Barcelona|RINGGOLD|16719|0000-0001-7390-4893_employments_1370807
0000-0001-7390-4893|educations|Universitat Autònoma de Barcelona|RINGGOLD|16719|0000-0001-7390-4893_educations_1370796
0000-0001-7390-4893|educations|Universitat Autònoma de Barcelona|RINGGOLD|16719|0000-0001-7390-4893_educations_1370789
0000-0001-7390-4893|educations|Université Paul Sabatier|RINGGOLD|27091|0000-0001-7390-4893_educations_1370800
0000-0001-7390-4893|educations|University of Bristol|RINGGOLD|1980|0000-0001-7390-4893_educations_1370803
0000-0003-0392-4893|educations|Ain Shams University|RINGGOLD|68791|0000-0003-0392-4893_educations_5448796
0000-0002-2615-6893|educations|Uttar Pradesh Technical University|RINGGOLD|74980|0000-0002-2615-6893_educations_349870
0000-0002-4578-7893|employments|Kirov Military Medical Academy|GRID|grid.415628.c|0000-0002-4578-7893_employments_5845379
0000-0002-4578-7893|educations|Kirov Military Medical Academy|GRID|grid.415628.c|0000-0002-4578-7893_educations_5845387
0000-0002-6794-3893|employments|Universidade de Santiago de Compostela|RINGGOLD|16780|0000-0002-6794-3893_employments_571708
0000-0002-6794-3893|employments|University of Notre Dame|RINGGOLD|6111|0000-0002-6794-3893_employments_2223886
0000-0002-6794-3893|employments|Centro de Supercomputacion de Galicia|RINGGOLD|60180|0000-0002-6794-3893_employments_571709
0000-0002-6794-3893|employments|University of Warwick|RINGGOLD|2707|0000-0002-6794-3893_employments_571711
0000-0002-6794-3893|employments|Swansea University|RINGGOLD|7759|0000-0002-6794-3893_employments_571710
0000-0002-6794-3893|educations|Universidade de Santiago de Compostela|RINGGOLD|16780|0000-0002-6794-3893_educations_571714
0000-0002-6794-3893|educations|Universidade de Santiago de Compostela|RINGGOLD|16780|0000-0002-6794-3893_educations_571712
0000-0001-6511-1893|employments|Universidad de Zaragoza|RINGGOLD|16765|0000-0001-6511-1893_employments_172705
0000-0003-1461-5893|employments|Ferdowsi University of Mashhad|RINGGOLD|48440|0000-0003-1461-5893_employments_1437084
0000-0003-1461-5893|educations|Ferdowsi University of Mashhad |RINGGOLD|48440|0000-0003-1461-5893_educations_1437080
0000-0003-3236-2893|educations|Katholieke Universiteit Leuven|RINGGOLD|26657|0000-0003-3236-2893_educations_2298655
0000-0003-3236-2893|educations|Katholieke Universiteit Leuven|RINGGOLD|26657|0000-0003-3236-2893_educations_2298662
0000-0003-3236-2893|educations|Universiteit Hasselt|RINGGOLD|54496|0000-0003-3236-2893_educations_2298646
0000-0003-4586-8893|employments|University of Illinois at Urbana-Champaign|RINGGOLD|14589|0000-0003-4586-8893_employments_4754019
0000-0003-4586-8893|employments|Pacific Northwest National Laboratory|RINGGOLD|6865|0000-0003-4586-8893_employments_4754023
0000-0003-4586-8893|educations|Indian Institute of Technology Madras|RINGGOLD|37268|0000-0003-4586-8893_educations_4754003
0000-0003-4586-8893|educations|Auburn University Samuel Ginn College of Engineering|RINGGOLD|122587|0000-0003-4586-8893_educations_4754006
0000-0003-4586-8893|educations|University of Illinois at Urbana-Champaign|RINGGOLD|14589|0000-0003-4586-8893_educations_4754012
0000-0003-2458-1893|employments|Fethiye Devlet Hastanesi|RINGGOLD|64236|0000-0003-2458-1893_employments_5040690
0000-0003-2458-1893|educations|Gaziosmanpaşa Üniversitesi|RINGGOLD|52961|0000-0003-2458-1893_educations_5040687
0000-0002-9174-0893|employments|University of Burgundy|GRID|grid.5613.1|0000-0002-9174-0893_employments_5661658
0000-0002-9174-0893|employments|Conservatoire National des Arts et Metiers|RINGGOLD|27054|0000-0002-9174-0893_employments_5661665
0000-0002-9174-0893|educations|Université Paris Descartes|RINGGOLD|26907|0000-0002-9174-0893_educations_5661633
0000-0002-3398-9893|educations|University of Washington|RINGGOLD|90462|0000-0002-3398-9893_educations_3338421
0000-0002-0193-6893|employments|University of New South Wales|RINGGOLD|7800|0000-0002-0193-6893_employments_5767963
0000-0002-0193-6893|educations|Tianjin University|RINGGOLD|12605|0000-0002-0193-6893_educations_5767951
0000-0002-0193-6893|educations|University of New South Wales|RINGGOLD|7800|0000-0002-0193-6893_educations_5767957
0000-0001-7960-1893|employments|Zewail City of Science and Technology|RINGGOLD|359772|0000-0001-7960-1893_employments_3888666
0000-0001-7960-1893|educations|Alexandria University|RINGGOLD|54562|0000-0001-7960-1893_educations_3888664
0000-0003-1539-4893|educations|University of Michigan|RINGGOLD|1259|0000-0003-1539-4893_educations_1450873
0000-0002-8965-9893|employments|Jadavpur University|RINGGOLD|30167|0000-0002-8965-9893_employments_2119546
0000-0002-8965-9893|educations|Jadavpur University|RINGGOLD|30167|0000-0002-8965-9893_educations_2119541
0000-0002-5984-7893|educations|London School of Hygiene and Tropical Medicine |RINGGOLD|218289|0000-0002-5984-7893_educations_278645
0000-0002-5984-7893|educations|London School of Hygiene and Tropical Medicine |RINGGOLD|218289|0000-0002-5984-7893_educations_278642
0000-0002-5984-7893|educations|University of Calabar|RINGGOLD|107948|0000-0002-5984-7893_educations_278614
0000-0001-6821-6893|employments|National Taiwan University of Science and Technology|RINGGOLD|34878|0000-0001-6821-6893_employments_3713068
0000-0002-8995-8893|employments|University of California Santa Barbara|RINGGOLD|8786|0000-0002-8995-8893_employments_5882995
0000-0002-1417-1893|educations|University of Catania|GRID|grid.8158.4|0000-0002-1417-1893_educations_365040
0000-0002-1417-1893|educations|University of Pisa|RINGGOLD|9310|0000-0002-1417-1893_educations_365038
0000-0001-9329-4893|educations|Università degli Studi di Padova|RINGGOLD|60242|0000-0001-9329-4893_educations_3512578
0000-0001-9329-4893|educations|Università degli Studi di Padova|RINGGOLD|60242|0000-0001-9329-4893_educations_3512575
0000-0001-8443-5893|employments|Deutsches Rheuma-Forschungszentrum Berlin DRFZ|RINGGOLD|14928|0000-0001-8443-5893_employments_712781
0000-0001-8443-5893|employments|Universitatsklinikum Jena Institut für Immunologie|RINGGOLD|199918|0000-0001-8443-5893_employments_712785
0000-0001-8443-5893|employments|Medizinische Universitätsklinik Bonn|RINGGOLD|163160|0000-0001-8443-5893_employments_712758
0000-0001-8443-5893|employments|Tufts University School of Medicine|RINGGOLD|12261|0000-0001-8443-5893_employments_712774
0000-0001-8443-5893|employments|Massachusetts Institute of Technology|RINGGOLD|2167|0000-0001-8443-5893_employments_712767
0000-0001-8443-5893|educations|Freie Universitat Berlin|RINGGOLD|9166|0000-0001-8443-5893_educations_712750
0000-0001-8248-0893|educations|University of California, Berkeley|GRID|grid.47840.3f|0000-0001-8248-0893_educations_5220980
0000-0001-8248-0893|educations|Universidade Federal de Santa Catarina|RINGGOLD|28117|0000-0001-8248-0893_educations_5220903
0000-0001-8248-0893|educations|Université Paul-Valéry Montpellier|RINGGOLD|27038|0000-0001-8248-0893_educations_5221111
0000-0001-8248-0893|educations|Universidade Federal de Santa Catarina Centro de Ciências Agrárias|RINGGOLD|467650|0000-0001-8248-0893_educations_5221048
0000-0002-6353-9893|educations|Universidad de Salamanca|RINGGOLD|16779|0000-0002-6353-9893_educations_3252133
0000-0002-6353-9893|educations|Universidad de Navarra|RINGGOLD|16754|0000-0002-6353-9893_educations_3252146
0000-0002-9181-2893|educations|National Sun Yat-sen University|RINGGOLD|34874|0000-0002-9181-2893_educations_409840
0000-0002-9181-2893|educations|National Cheng Kung University|RINGGOLD|34912|0000-0002-9181-2893_educations_409837
0000-0001-6822-4893|employments|Universidad de San Buenaventura|RINGGOLD|27996|0000-0001-6822-4893_employments_2138345
0000-0001-6822-4893|employments|Corporación Universitaria Minuto de Dios|RINGGOLD|67618|0000-0001-6822-4893_employments_2138343
0000-0001-6822-4893|educations|Universidad Distrital Francisco José de Caldas|RINGGOLD|28007|0000-0001-6822-4893_educations_2138330
0000-0001-6795-0893|employments|Korea Gas Corp|RINGGOLD|230073|0000-0001-6795-0893_employments_5634679
0000-0001-6795-0893|educations|Yonsei University|RINGGOLD|26721|0000-0001-6795-0893_educations_5634638
0000-0001-6795-0893|educations|Yonsei University|RINGGOLD|26721|0000-0001-6795-0893_educations_5634626
0000-0002-3599-2893|employments|Wayne State University School of Medicine|RINGGOLD|12267|0000-0002-3599-2893_employments_4725608
0000-0002-3599-2893|educations|University of Minnesota System|RINGGOLD|311816|0000-0002-3599-2893_educations_4725602
0000-0003-4232-5893|employments|Universidad Católica de Manizales|RINGGOLD|27975|0000-0003-4232-5893_employments_2185385
0000-0003-4232-5893|employments|Universidad de Caldas|RINGGOLD|27985|0000-0003-4232-5893_employments_2185376
0000-0003-4232-5893|educations|Universidad de Antioquia|RINGGOLD|27983|0000-0003-4232-5893_educations_2185348
0000-0003-4232-5893|educations|Universidad de Caldas|RINGGOLD|27985|0000-0003-4232-5893_educations_2185334
0000-0003-4232-5893|educations|Universidad Católica de Manizales|RINGGOLD|27975|0000-0003-4232-5893_educations_2185347
0000-0001-5183-6893|employments|Universidad Central|RINGGOLD|27979|0000-0001-5183-6893_employments_3905960
0000-0001-5183-6893|employments|Servientrega Internacional SA|RINGGOLD|155234|0000-0001-5183-6893_employments_3905930
0000-0001-5183-6893|employments|Universidad Central|RINGGOLD|27979|0000-0001-5183-6893_employments_3905978
0000-0001-5183-6893|employments|Universidad Central|RINGGOLD|27979|0000-0001-5183-6893_employments_3905986
0000-0001-5183-6893|educations|Universidad Central|RINGGOLD|27979|0000-0001-5183-6893_educations_3905844
0000-0001-5183-6893|educations|Universidad Central|RINGGOLD|27979|0000-0001-5183-6893_educations_3905826
0000-0001-5183-6893|educations|Universidad Central|RINGGOLD|27979|0000-0001-5183-6893_educations_3905813
0000-0001-5183-6893|educations|Universidad Central|RINGGOLD|27979|0000-0001-5183-6893_educations_3905832
0000-0001-9155-5893|employments|Universitas Islam Negeri Sultan Syarif Kasim|RINGGOLD|232277|0000-0001-9155-5893_employments_3510893
0000-0001-9155-5893|educations|Universiti Kebangsaan Malaysia|RINGGOLD|61775|0000-0001-9155-5893_educations_3510889
0000-0003-0821-5893|educations|El Colegio de San Luis|RINGGOLD|42629|0000-0003-0821-5893_educations_4895458
0000-0003-0821-5893|educations|Universidad Autónoma de Tamaulipas|RINGGOLD|27775|0000-0003-0821-5893_educations_4895468
0000-0003-0821-5893|educations|Universidad Autónoma de Tamaulipas|RINGGOLD|27775|0000-0003-0821-5893_educations_4895508
0000-0002-9919-5893|educations|National Technical University of Athens|RINGGOLD|68994|0000-0002-9919-5893_educations_2925460
0000-0002-0919-6893|employments|Palacký University, Olomouc|GRID|grid.10979.36|0000-0002-0919-6893_employments_5633597
0000-0002-0919-6893|employments|Tomas Bata University in Zlín|GRID|grid.21678.3a|0000-0002-0919-6893_employments_5644945
0000-0002-0919-6893|educations|Palacký University, Olomouc|GRID|grid.10979.36|0000-0002-0919-6893_educations_5645042
0000-0002-0919-6893|educations|Palacký University, Olomouc|GRID|grid.10979.36|0000-0002-0919-6893_educations_5645039
0000-0002-0919-6893|educations|Palacký University, Olomouc|GRID|grid.10979.36|0000-0002-0919-6893_educations_5645027
0000-0002-2156-6893|employments|Cornell University|RINGGOLD|5922|0000-0002-2156-6893_employments_688859
0000-0002-2156-6893|educations|Rutgers University New Brunswick|RINGGOLD|5970|0000-0002-2156-6893_educations_688856
0000-0002-1374-2893|employments|Turkiye Cumhuriyeti Milli Egitim Bakanligi|RINGGOLD|125583|0000-0002-1374-2893_employments_5369829
0000-0002-1374-2893|educations|University of Kocaeli|GRID|grid.411105.0|0000-0002-1374-2893_educations_5369823
0000-0002-8408-1893|educations|King Mongkut's Institute of Technology Ladkrabang|RINGGOLD|61794|0000-0002-8408-1893_educations_5920433
0000-0003-0978-7893|employments|Fundacion Universitaria Juan de Castellanos|RINGGOLD|248965|0000-0003-0978-7893_employments_2362770
0000-0003-0978-7893|employments|Universidad Pedagógica y Tecnológica de Colombia|RINGGOLD|28023|0000-0003-0978-7893_employments_4336137
0000-0003-0978-7893|educations|Escuela Superior de Administración Pública|RINGGOLD|27955|0000-0003-0978-7893_educations_4336055
0000-0003-0978-7893|educations|Universitat Leipzig Medizinische Fakultat Department fur Operative Medizin|RINGGOLD|387795|0000-0003-0978-7893_educations_4336013
0000-0003-0978-7893|educations|Universidad Pedagógica Nacional|RINGGOLD|28022|0000-0003-0978-7893_educations_4336089
0000-0003-0978-7893|educations|Universidad Pedagógica y Tecnológica de Colombia|RINGGOLD|28023|0000-0003-0978-7893_educations_2362766
0000-0003-0978-7893|educations|Universidad Nacional de Colombia|RINGGOLD|28021|0000-0003-0978-7893_educations_4336039
0000-0003-4633-4893|employments|Università degli Studi di Foggia|RINGGOLD|18972|0000-0003-4633-4893_employments_3193796
0000-0003-4633-4893|employments|Università degli Studi di Foggia|RINGGOLD|18972|0000-0003-4633-4893_employments_1242684
0000-0003-4633-4893|employments|Università Politecnica delle Marche|RINGGOLD|9294|0000-0003-4633-4893_employments_3193787
0000-0003-4633-4893|educations|Università degli Studi di Napoli Federico II|RINGGOLD|9307|0000-0003-4633-4893_educations_3193775
0000-0003-4633-4893|educations|Universita degli Studi di Napoli Federico II|RINGGOLD|9307|0000-0003-4633-4893_educations_3193767
0000-0003-4633-4893|educations|Seconda Università degli Studi di Napoli|RINGGOLD|18994|0000-0003-4633-4893_educations_3193781
0000-0003-4633-4893|educations|Università degli Studi di Napoli Federico II|RINGGOLD|9307|0000-0003-4633-4893_educations_3193762
0000-0002-3473-8893|employments|Charles University in Prague, Faculty of dentistry|GRID|grid.4491.8|0000-0002-3473-8893_employments_5077453
0000-0001-9488-7893|employments|University of Cambridge|RINGGOLD|2152|0000-0001-9488-7893_employments_3867390
0000-0001-9488-7893|employments|Harvard Medical School|RINGGOLD|1811|0000-0001-9488-7893_employments_3867393
0000-0001-5750-9893|employments|Queen's University|RINGGOLD|4257|0000-0001-5750-9893_employments_1666638
0000-0001-5750-9893|employments|University of Winnipeg|RINGGOLD|8665|0000-0001-5750-9893_employments_1666644
0000-0001-5750-9893|educations|University of Toronto|RINGGOLD|7938|0000-0001-5750-9893_educations_1666625
0000-0002-5839-3893|employments|National Academy of Sciences of Ukraine Institute for Condensed Matter Physics|RINGGOLD|124297|0000-0002-5839-3893_employments_2136257
0000-0002-5839-3893|educations|National Academy of Sciences of Ukraine Institute for Condensed Matter Physics|RINGGOLD|124297|0000-0002-5839-3893_educations_2136249
0000-0003-0703-6893|employments|Macquarie University|RINGGOLD|7788|0000-0003-0703-6893_employments_2474310
0000-0003-0703-6893|employments|Australian National University|RINGGOLD|2219|0000-0003-0703-6893_employments_2474309
0000-0003-0703-6893|employments|CSIRO Black Mountain Laboratories|RINGGOLD|64782|0000-0003-0703-6893_employments_882407
0000-0003-0703-6893|educations|University of Connecticut|RINGGOLD|7712|0000-0003-0703-6893_educations_882406
0000-0003-0703-6893|educations|Monash University|RINGGOLD|2541|0000-0003-0703-6893_educations_3352697
0000-0002-3372-7893|employments|Queensland Health|RINGGOLD|1288|0000-0002-3372-7893_employments_4711747
0000-0002-3372-7893|educations|University of Southern California|RINGGOLD|5116|0000-0002-3372-7893_educations_4711743
0000-0002-3372-7893|educations|California State University Chico|RINGGOLD|14663|0000-0002-3372-7893_educations_4711737
0000-0002-3372-7893|educations|University of Queensland School of Medicine|RINGGOLD|95561|0000-0002-3372-7893_educations_4711735
0000-0002-5779-6893|educations|Якутский государственный университет|RINGGOLD|187889|0000-0002-5779-6893_educations_5112955
0000-0001-6541-0893|employments|Stony Brook University|RINGGOLD|12301|0000-0001-6541-0893_employments_5894009
0000-0001-6541-0893|educations|Harvard University|RINGGOLD|1812|0000-0001-6541-0893_educations_4670572
0000-0001-6541-0893|educations|Princeton University|RINGGOLD|6740|0000-0001-6541-0893_educations_4670575
0000-0002-1256-3893|employments|Universidade de São Paulo|RINGGOLD|67887|0000-0002-1256-3893_employments_2886238
0000-0002-1358-2893|educations|Maharaja Sayajirao University of Baroda|RINGGOLD|29011|0000-0002-1358-2893_educations_3278207
0000-0002-1358-2893|educations|Indian Institute of Technology Bombay|RINGGOLD|29491|0000-0002-1358-2893_educations_3278198
0000-0001-6779-0893|educations|University of Sydney|RINGGOLD|4334|0000-0001-6779-0893_educations_2091255
0000-0001-6779-0893|educations|University of Sydney|RINGGOLD|4334|0000-0001-6779-0893_educations_2091261
0000-0001-6962-2893|employments|University of York|RINGGOLD|8748|0000-0001-6962-2893_employments_1531326
0000-0001-6962-2893|employments|University of York|RINGGOLD|8748|0000-0001-6962-2893_employments_1531340
0000-0001-6962-2893|employments|York Health Economics Consortium|RINGGOLD|357390|0000-0001-6962-2893_employments_1531332
0000-0001-6962-2893|educations|University of Sheffield|RINGGOLD|7315|0000-0001-6962-2893_educations_1531319
0000-0002-1324-0893|employments|Shanghai Jiao Tong University|RINGGOLD|12474|0000-0002-1324-0893_employments_2123120
0000-0002-1324-0893|educations|National Astronomical Observatories Chinese Academy of Sciences|RINGGOLD|53031|0000-0002-1324-0893_educations_2123105
0000-0001-6794-2893|employments|Universitas SembilanBelas November Kolaka|RINGGOLD|185702|0000-0001-6794-2893_employments_2062460
0000-0003-2472-5893|employments|Hospital Clínico Universitario Virgen de la Arrixaca. Instituto Murciano de Investigación Biosanitaria (IMIB).|RINGGOLD|16518|0000-0003-2472-5893_employments_1214103
0000-0003-2472-5893|educations|Universidad de Murcia|RINGGOLD|16751|0000-0003-2472-5893_educations_1214094
0000-0002-6165-6893|educations|Universidade Estadual de Maringá|RINGGOLD|42487|0000-0002-6165-6893_educations_5161265
0000-0002-6165-6893|educations|Universidade Estadual de Maringá|RINGGOLD|42487|0000-0002-6165-6893_educations_1638144
0000-0002-6165-6893|educations|Universidade Estadual de Maringá|RINGGOLD|42487|0000-0002-6165-6893_educations_5161257
0000-0001-8197-1893|employments|Ambrose Alli University|RINGGOLD|107951|0000-0001-8197-1893_employments_5051754
0000-0001-8197-1893|educations|University of Nigeria, Nsukka|GRID|grid.10757.34|0000-0001-8197-1893_educations_5051702
0000-0002-1395-3893|employments|Universidad de Jaén|RINGGOLD|16747|0000-0002-1395-3893_employments_769052
0000-0002-1395-3893|educations|Universidad de Jaén|RINGGOLD|16747|0000-0002-1395-3893_educations_769056
0000-0002-1395-3893|educations|Universidad de Jaén|RINGGOLD|16747|0000-0002-1395-3893_educations_769069
0000-0002-6109-0893|employments|New York University - Abu Dhabi|RINGGOLD|167632|0000-0002-6109-0893_employments_5391304
0000-0002-6109-0893|educations|Friedrich Schiller University Jena|GRID|grid.9613.d|0000-0002-6109-0893_educations_5391298
0000-0002-6109-0893|educations|Friedrich Schiller University Jena|GRID|grid.9613.d|0000-0002-6109-0893_educations_5391295
0000-0002-6109-0893|educations|Friedrich Schiller University Jena|GRID|grid.9613.d|0000-0002-6109-0893_educations_5391294
0000-0002-8426-8893|employments|CNRS Délégation Côte d'Azur|RINGGOLD|174624|0000-0002-8426-8893_employments_2542943
0000-0002-8426-8893|employments|UCSF Cardiovascular Research Institute|RINGGOLD|200810|0000-0002-8426-8893_employments_2542951
0000-0002-8426-8893|employments|CNRS Délégation Côte d'Azur|RINGGOLD|174624|0000-0002-8426-8893_employments_2542937
0000-0002-8426-8893|educations|Université Lyon 1|RINGGOLD|27098|0000-0002-8426-8893_educations_2542974
0000-0002-8426-8893|educations|Aix-Marseille Université Faculte des Sciences|RINGGOLD|173556|0000-0002-8426-8893_educations_2542969
0000-0002-8426-8893|educations|Université de Nice Sophia Antipolis|RINGGOLD|27046|0000-0002-8426-8893_educations_2542956
0000-0002-8426-8893|educations|Aix-Marseille Université Faculte des Sciences|RINGGOLD|173556|0000-0002-8426-8893_educations_2542967
0000-0002-8426-8893|educations|Aix-Marseille Université Faculte des Sciences|RINGGOLD|173556|0000-0002-8426-8893_educations_2542961
0000-0001-7364-8893|employments|National Institute of Genetics|RINGGOLD|26359|0000-0001-7364-8893_employments_998999
0000-0002-3303-0893|employments|Universidade Federal da Integração Latino-Americana|RINGGOLD|245075|0000-0002-3303-0893_employments_4691357
0000-0003-2236-7893|employments|China University of Geosciences|RINGGOLD|12564|0000-0003-2236-7893_employments_1763981
